sha256,pkgName,categoryID,description
E15B1DEA3E7D12449C9EE8C05D65F4481125BFC9CA468F6FDDE9E87C161AE61E,com.donkeyrepublic.bike.android,TRAVEL_AND_LOCAL,"Join the Republic and get access to hundreds of Donkey bikes and e-bikes in more than 60 cities across Europe. Whether you need a quick ride, a bike for the entire day, or get a monthly membership, you will find the most flexible and affordable solutions with Donkey.  Find the right way to ride for your needs:  • Pay as you go • Day deals • Wallet • Monthly Plans (Memberships)    <b>EASY TO USE</b> ✅  We believe that every ride counts!  So we offer the most convenient and flexible bike-share service for visiting new cities and for everyday needs.  • Simply download the app and create an account for free! • Find a Donkey at a virtual pick-up/drop-off point for maximum flexibility and convenience. • Enjoy your ride!  • When you’re done, find a drop-off location on the map. • Bring the Donkey there, lock the bike and end your ride in the app. • App works in all cities we are present in.   <b>WHEN SHOULD I USE DONKEY REPUBLIC?</b> 🚲  Is that even a question? Always!  But in more practical terms: • To be part of a community trying to be more sustainable through less owning products and more sharing. • When you realize the cost associated with owning your own bike or leasing from a regular bike-lease company. • When you have a flat tire or broken lights. Don’t wait for repairs, hop on to a nearby Donkey bike with our app. • When you’re visiting other towns, simply open the app and see if we are there. • When guests visit you, share your love for biking with them.   <b>FAQs</b> 📄  <b>Can I rent more than one bike at once?</b> Yes, you can rent up to 5 bikes at once! Just make sure to select the correct number of vehicles right at the beginning of your booking process.  <b>Can I leave the bike anywhere?</b> No. We work hard with the cities to keep the streets clean and accessible for everyone. Please return your Donkeys to specific drop-off locations when you are done for the day.  <b>What if I have issues?</b> Our support team is always happy to help and understands that life happens.   <b>HOW PRICING WORKS</b> 💰  <b>Just Ride (Pay as you go)</b> With no strings attached. Just Ride is ideal for trips from 15 mins to a few hours. You can also top up your Donkey Wallet with money and we will give you bonus credit that you can use for Just Riding.  <b>Day Deals</b> In some cities, we have rolled out day deals which are great for when you just need a bike for the 1,2,3, or up to 7 days. Visiting for a weekend or inspired to explore like a local when you're on vacation? This is the perfect solution for you or a guest visiting you.   <b>Monthly memberships</b> With a Donkey membership, you pay a fixed monthly fee and get a certain amount of free time per day. If you exceed the included daily free time, your rental is extended for a low fixed cost. Ideal for the daily commute and for a busy city life with multiple errands throughout the day. Valid in all Donkey cities.   <b>CYCLING IS OUR PASSION</b> 🧡🚴‍♂️  We are a team of 40(ish) firm believers in cycling as the most efficient mode of transportation and the only one our cities need. We work by the rule that any decision we make will have to bring us closer to being a sustainable, affordable, and reliable mobility provider. We wish to show the world that cycling can make cities more liveable and bike-sharing will help in that transformation.  <b>Donkey Republic - Every ride counts</b>  SprottenFlotte - The bike share system in the KielRegion. Powered by Donkey Republic."
C2B71CCE27B959E12D855468B140B39CCC1D597C17E94800D9C5109C9D1BCFF8,org.mtransit.android.ca_toronto_share_bike,MAPS_AND_NAVIGATION,"This application adds Bike Share Toronto stations information to MonTransit.  This app contains the bike stations position & availability as well as the latest news from bikesharetoronto.com and @BikeShareTO on Twitter.  Bike Share Toronto is available in Toronto, ON, Canada.  Once this application is installed, the MonTransit app will display bike stations information (number of available bikes & docks).  This application only has a temporary icon: download the MonTransit app (free) in the ""More ..."" section bellow or by following this Google Play link https://goo.gl/pCk5mV  You can install this application on the SD card but it is not recommended.  The information comes from a web-service provided by Toronto: https://open.toronto.ca/  This application is free and open-source: https://github.com/mtransitapps/ca-toronto-share-bike-android/  This application is not related with the Bike Share Toronto.  Permissions: - Other: required to load bike stations information and to read news from bikesharetoronto.com and Twitter."
793DA56DC45EE509D2A8095A71485FF1378E0B1EC77933735D567D567CB36C59,com.bicycletransit.MetroBikeShare,MAPS_AND_NAVIGATION,"Metro Bike Share is now available in Downtown Los Angeles! With up to 1000 self-service bikes and up to 65 stations available 24 hours a day and 365 days a year, Metro Bike Share offers convenient round-the-clock access to a fleet of bicycles for short trips and to get to transit on your schedule. Metro Bike Share is an additional public transportation option for Angelenos and visitors to get around Downtown Los Angeles.  Metro Bike Share is the fast, easy, and fun way to ride. Get a bike from any Metro Bike Share station, go for a ride, and give it back at any station. It’s easy—just like riding a bike!  With the Metro Bike Share app you can also: • See real-time bike and dock availability • Find the nearest station to your location • Renew your pass or view your trip history • Search for specific stations or places in the city"
D45A9B0A52BCF6E4DC41906E9109CC13EC09454E4A3E912E45B439E8C581D413,com.socialbicycles.app,MAPS_AND_NAVIGATION,"Social Bicycles (SoBi) provides innovative bike share technology to municipal, university and private programs around the world. Find, reserve, ride, and return bicycles with ease.    Our bikes are GPS enabled and can be rented with your smartphone. You can return bicycles to hub locations or lock them to public bike racks for a small fee.  Use our mobile app to: -	Find bicycles using map -	Create an account and pay through the app -	Reserve bicycles wirelessly  -	Manage your account  -	Contact customer support  Public programs powered by Social Bicycles: -	SoBi Hamilton, Hamilton, ON, CA -	SoBi Long Beach, NY -	Coast Bike Share, Tampa, FL -	GRID Bike Share, Phoenix, AZ -	Juice Bike Share, Orlando, FL -	Topeka Metro Bikes, Topeka, KS -	Boise GreenBike, Boise, ID -	University of Virginia UBike, Charlottesville, VA -	Mountain Rides Bike Share, Ketchum, ID -	Reddy Bike Share, Buffalo, NY -	Breeze Bike Share, Santa Monica, CA -	VeloGo, Ottawa, ON, CA -	Share-A-Bull Bikes, University of South Florida, FL -	Monash University, VIC, AU -	Curtin University, VIC, AU -	Bay Bike, San Mateo, CA -	Long Beach Bike Share, Long Beach CA -	Beverly Hills Bike Share, Beverly Hills, CA -	WeHo Pedals, West Hollywood -	BIKETOWN, Portland, OR -	UHBikes, Cleveland, OH -	Relay Bike Share, Atlanta, GA -	Velonet, Czech Republic"
2D91B9A0675337776C55CF481C22F695AF5FF2B3455680D598C060496D588270,com.eightd.nrm,MAPS_AND_NAVIGATION,"The official app for Nice Ride, Minneapolis's bike share system.  Nice Ride consists of a fleet of specially designed, durable bikes that can be rented from our network of docking stations throughout the city. Our bikes can be unlocked from one station and returned to any other station in the system, making them ideal for one-way trips. Bikeshare is a greener, healthier way to get around — whether you’re commuting, running errands, meeting friends, or just exploring the Minneapolis area.  The Nice Ride App gives you access to thousands of bikes in your area — unlock and pay directly from the app and get going.    The Nice Ride App also shows upcoming public transit departures, with walking directions to stations and stops. Including: Metro light rail trains, Metro Express & Local buses, Metro A & C Lines, Metro Airport shuttles, the Metro Northstar Link, Southwest Express & Local buses, Plymouth Metrolink buses, Maple Grove Transit buses and the UofM Campus Shuttle buses.    Within the app, you can purchase the following Nice Ride passes: Day pass 30-day pass Membership  Happy riding!"
102BEEE9D8D44E486474FD7DB0727429371B97DB77C7F7F49CAD9B1FD30C5515,pbsc.bikes,LIFESTYLE,"CycleFinder is now PBSC!   Your City Your App!   PBSC app is for all the urbanites around the world who make bike sharing part of the pulse of healthy city life. Our friendly app has all the features you need to locate a station, quickly rent a bike, and enjoy happy journeys.   Download today to join users worldwide and discover the joy of bike-sharing!   PBSC app allows you to:     •  Find the nearest available bike or dock based on your geolocation.     •  Mark stations as your favorites to easily see their availabilities.     •  Create a new bike share account directly in the app or login to an existing account (for systems that allows it) to be able to:        ○  Rent bikes directly from the app in just a few seconds        ○  Request extra time at full stations to be able to dock your bike at a nearby station        ○  See details of current trip and trip history   You’ll be able to use PBSC app in different cities around the world:    • BiciCoruña, A Coruña    • GreenBike, Aruba    • WE-cycle, Aspen    • Bicing, Barcelona    • BA Ecobici, Buenos Aires    • Bike Chattanooga, Chattanooga    • C.vélo, Clermont-Ferrand    • MoGo, Detroit    • Careem BIKE, Dubaï    • Mibici, Guadalajara    • Biki, Honolulu    • Hawaii Island Bikeshare, Kona    • LouVelo, Louisville    • MonaBike, Monaco    • BIXI, Montréal    • Velespeed Lefkoşa, Nicosia    • POGOH, Pittsburgh    • Bike POA, Porto Alegre    • àVélo, Québec    • Bike PE, Recife    • Bike Itaú - Rio, Rio de Janeiro    • Bike Itaú - Riviera    • Accès-Vélo, Saguenay    • Bike Itaú - Salvador    • dBizi, San Sebastian    • Velo Sântana, Sântana    • Bike Itaú - Santiago    • Bike Itaú - Sampa, São Paulo    • Wolf Ride, SBU    • Sibiu Bikecity, Sibiu    • Huizi, Toluca    • Bike Share Toronto    • Tugo Bike Share, Tucson    • Libélo, Valence    • Bike VV, Vila Velha  Visit https://www.pbsc.com/ to know more about PBSC Urban Solutions - the company who created and developed the app."
2CE0AED0555761A0C152CFBE03AD84770F9C755F5ADDE20EA4D167C9C593FBFE,com.citibikenyc.citibike,MAPS_AND_NAVIGATION,"The official app for Citi Bike, NYC’s bike share system.  Citi Bike consists of a fleet of specially designed, sturdy and durable bikes that are locked into a network of docking stations throughout the city. Our bikes can be unlocked from one station and returned to any other station in the system, making them ideal for one-way trips. Bike share is a greener, healthier way to get around — whether you’re commuting, running errands, meeting friends, or exploring in a new city. The Citi Bike app gives you access to thousands of bikes in your area — unlock and pay directly from the app and get going.  The Citi Bike app also shows upcoming public transit departures, including MTA subway trains, shuttles, local, limited, & express buses, LIRR commuter rail trains, Metro-North commuter rail trains, PATH rapid transit trains, Bee-Line local & express buses, NYC Ferries, the Staten Island Ferry, the AirTrain JFK, the AirTrain Newark, the Roosevelt Island Tramway, and NJT commuter rail trains, light rail trains, & buses.  Within the app, you can purchase the following Citi Bike passes: Single ride Access pass Membership  Happy riding!"
BB30114452C165E0861D763017285B9C98D2E1FF79C9C6504335EEE46644066C,com.biketownpdx,MAPS_AND_NAVIGATION,"The official app for BIKETOWN, Portland’s bike share system.  BIKETOWN consists of a fleet of specially designed, sturdy and durable electric bikes that can be locked at any BIKETOWN station or bike rack throughout the city. Bike share is a greener, healthier way to get around — whether you’re commuting, running errands, meeting friends, or exploring in a new city.  The BIKETOWN App gives you access to hundreds of bikes in your area — unlock and pay directly from the app and get going.  The BIKETOWN App also shows upcoming public transit departures, including train lines, local buses, and streetcars.  Within the app, you can either purchase an annual BIKETOWN membership or single rides.  Happy riding!"
05F39CB885C33EE5C74B85A81DBA7092405FEA83C4A18BB810F3B5EA57DB8FB2,com.motivateco.gobike,TRAVEL_AND_LOCAL,"Bay Wheels is the Bay Area’s premier bikeshare system, and one of the largest in the nation. Get access to thousands of bikes and see public transit schedules around you in San Francisco, Oakland, Berkeley, Emeryville, and San Jose. Best of all, it’s available 24/7.   Bay Wheels consists of a fleet of specially-designed, sturdy, and durable electric bikes that can be accessed throughout the Bay Area, as well as classic bikes that are locked into a network of docking stations in Bay Area cities. Our bikes can be unlocked from one station and returned to any other station in the system, making them ideal for one-way trips. Bikeshare is a greener, healthier way to get around — whether you’re commuting, running errands, meeting friends, or exploring in a new city.   The Bay wheels App gives you access to thousands of bikes in your area — unlock and pay directly from the app and get going. You can also get walking directions and see public transit schedules to help you easily get to bike stations.   The Bay Wheels App also shows upcoming public transit departures, including BART trains, Caltrain rail lines, the Tamien-San Jose shuttle, MUNI buses, MUNI Metro light rail, MUNI cable cars, MUNI trolleys, AC Transit Local & Transbay buses, VTA light rail, VTA Local buses, VTA Rapid buses, VTA Express buses, VTA ACE shuttles, Golden Gate Ferries, Sonoma County Buses, Sonoma County connectors & shuttles, SF Bay Ferries, the Angel Isl. Tiburon Ferry, the SMART train, Marin Transit buses, SamTrans Local & Express buses, Stanford Marguerite buses and the SFO Airtrain.     Within the app, you can purchase the following: Single Ride Access Pass Membership   Happy riding!"
E9E5CF6DAE590848B5DF0480FA68C182CBADAC3FB29E22569D010DFE14DD2B42,com.motivateco.capitalbikeshare,TRAVEL_AND_LOCAL,"Capital Bikeshare is DC, Virginia, and Maryland’s bike share system, and the first large scale bikeshare in the nation. Capital Bikeshare (CaBi) has thousands of bikes at hundreds of stations across Washington DC, Arlington, Alexandria, Tysons, Reston, Silver Spring, Takoma Park, Bethesda and Chevy Chase. Best of all, it’s available 24/7.  CaBi consists of a fleet of specially designed, sturdy and durable bikes that are locked into a network of docking stations throughout the city. The bikes can be unlocked from one station and returned to any other station in the system, making them ideal for one-way trips. People use bike share to commute to work, meet friends for dinner, or simply cruise around and see new sights. After signing up, all trips under 30 minutes are free. The CaBi App lets you purchase rides, unlock a bike, and ride right away. You can also view all station locations, see available bikes and docks, and get walking directions to them to start your ride.  The Capital Bikeshare app also shows upcoming public transit departures, including WMATA Metrorail, Metrobus, and shuttle lines, DC Circulator buses, Fairfax Connector buses, Montgomery RideOn buses, Alexandria DASH buses, Prince George’s County TheBus buses, Arlington Regional Transit buses, VRE trains, and the Silver Line Express.   Within the app, you can purchase the following: Single Ride Access Pass Membership  Happy riding!"
8BBC80688D6982F8054BF84B708BD2C3010DB3819D2FFE88E4CB57A5E8129920,com.dropmobility.link,TRAVEL_AND_LOCAL,"The Link Dayton app is your ticket to the Link: Dayton Bike Share system. Use this app to unlock 225 pedal-powered bikes and 100 e-bikes. Use the app for single trips, day passes or long term memberships. The system plans to open in early June. Annual Memberships are on sale during pre-launch.   What features does this app support? - Real-time map that shows you where bikes and e-bikes are available - Pausing your ride - Support chat - Purchase memberships and manage account  - Trip stats  Where does this app work? Dayton, Ohio  Where to get more information? linkdayton.org"
DE923A490C33FCEBFA86C15348F5085272D3AE47ED65106696EEE7DAD5C51338,com.limebike,TRAVEL_AND_LOCAL,"You have places to be and people to see. Get there easily and on time with an emissions-free Lime e-bike or e-scooter!   START YOUR RIDE IN 3 STEPS Step 1 Download the app, create an account and accept our terms and conditions https://www.li.me/user-agreement Privacy Notice  https://www.li.me/legal/privacy-policy/   Step 2  Find a nearby Lime vehicle on the map (vehicle availability depends on your city and supply)  Step 3 Unlock your vehicle by scanning the QR code, entering the plate number, or by tapping a button on the app. RIDE RESPONSIBLY A safe community starts with riding responsibly. It’s important to remember the rules of the road before every ride. You should always:  - Ride in bike lanes, never on sidewalks - Wear a helmet when you ride - Park clear of walkways, driveways and access ramps - Visit https://safety.li.me/ to learn more  #RIDEGREEN Lime is on a mission to build a future where transportation is shared, affordable and carbon-free.   You can read more about Lime’s products and services, including how we calculate our prices in our terms and conditions https://www.li.me/user-agreement."
A76C2640ECB990AE453A851284797F4828913B3CF700F69787EF6B5D34035FB8,eu.cyrcl.app,TRAVEL_AND_LOCAL,"Cyrcl is your cheerful partner for any city trip. Hop on and ride a nearby bike in Sofia, Bulgaria with a simple tap on your phone. A smart, sustainable, and healthy way to commute to work or university, explore the city, or simply have fun.  Mission We believe in the cities of the future - accessible, sustainable, and charmingly organized. You participate in the building process of these cities anytime you: 💡 Take the smart way 🌳 Choose a carbon-free transport 🚴 Enjoy & promote a healthy lifestyle  ⏯️ How to start riding 1 of many bikes? 1.  Download the app, register, then add your payment method 2.  Find a nearby bike on the map and optionally book your ride 3.  Scan the QR code 4.  Start riding anywhere in Sofia freely, and if you wish - pause your trip  ⏹️ How to end your trip? 1.  Park in the zone outlined on the map (and never block any sidewalk, road, or access point) 2.  Lock manually using the smart lock above the rear tire 3.  End your rental from the app button  Why ride a Cyrcl? 📍 Get from point A to point B easily 🟢 Avoid traffic while riding 🅿️ Don’t waste time finding a parking spot ⌛ Save time 🚴 Stay healthy 🌳 Promote carbon-free world 🏙️ Contribute to car-free cities and improved urban mobility 🤝 Become part of the sharing family ☂️ Get access to our bikes and don’t worry about the safety of your own car, scooter, or even bike  ☀️💧❄️ When to rent Cyrcl? You can be as creative as you wish when it comes to using our bike-sharing service. Here are few use cases which we find common: • Commute to work or university • Link to the nearby metro, bus, or tram station • Explore the city landscape of Bulgaria’s capital • Enjoy your day in the park or Vitosha mountain (note that it is forbidden to use the bikes for off-road cycling) • Cycle for sport • Do the groceries • Get on time for any meeting or task • Enjoy time with a companion  🏷️ Pricing and Account Balance Pay per minute for your rides according to the latest price list. It’s available once you sign in through the app. Get more for less by using the top-up option in the app and unlock urban mobility in Sofia.  🦺 Safety Anytime and anywhere you go, always make sure you complete your rides safely. ✔ Rent only if you are above 16 years old ✔ Never ride under the influence ✔ Only ride and rent for yourself ✔ Follow the traffic rules ✔ Wear a helmet ✔ Turn on the lights and use reflective clothing  🌍 Sustainability We believe that we - humans - should use technological advancements not only for the purpose of our own well-being, but also for that of our nature. Explore more about how transforming urban mobility contributes to sustainable development on our website.  🔗 Circle + Cycle = Cyrcl We came across our name when we blended together two interrelated words and the symbolism behind them. • Circle is a universal symbol of wholeness and the nature of the universe. In the technological era of today, however, the meaning of circle is tightly intertwined with that of sustainability. We echo this meaning and strive to contribute to a circular economy through our sharing model. • Cycle symbolizes progress and continuous motion. We relate to these notions and strongly believe in pursuing urban development and modernization through smart mobility.  📍 Location Currently the service is available only in Sofia, Bulgaria. If you wish to see our bikes in your city, please tell us on https://www.cyrcl.eu/location/?lang=en .  🔍 Follow us on: https://www.facebook.com/cyrcl.world https://www.instagram.com/cyrcl.world https://www.linkedin.com/company/cyrclmobility"
C60CA688F0B4B6B887E39C04E3CB5429A1B893EAC1A08A1B5A1B9006632215B5,io.birota.zoov,LIFESTYLE,"What’s up Greater Paris? 🙌  Enjoy hassle-free journeys by electric bike with  ● Zoov: electric bikes to share for short-term use, starting from €0.25 per minute ● Zoov Life: your electric bike to rent on a monthly basis, at €69 per month j’y  Enjoy the Zoov experience:   ● The best electric bikes, period. ●  Gradual pedal-assist up to 25 km/h, reinforced tyres, comfortable saddle, great handling… We spared no expense and you can feel it.  ● Scan once to get going ●  Open the app to find an electric bike nearby. Book your electric bike or unlock it straight away by scanning the QR code. Whoosh, you’re already gone.  ● Autopilot mode ●  Make every street your home thanks to integrated GPS navigation and focus on what matters most: pleasure.  ● Happiness, shared ●  Follow instructions in the app to end your ride at a station or an authorized parking spot. Your bike is now ready to be used by another Zoover!  ● Ride moooore ●  Want to ride every day? Get the best value with our subscriptions: Easy, Plus or Life (personal rental).  ● Get free rides ●  Gift your friends 20 minutes on their first ride. You’ll get 20 minutes in return.  Questions? Find out more on www.zoov.eu Our support team is available 7 days a week and can be reached by phone, email or live chat straight from the app.  *** Zoov is provided by Fifteen (www.fifteen.eu), an innovative european company that powers the official bike rental services of more than 30 cities around the world including Paris (France), Vancouver (Canada), Helsinki (Finland), Marseille (France) and Gijón (Spain).  Want to launch a high-performance bike rental service in your city? Contact us: contact@fifteen.eu"
CF6A44372D2D57C3A726575F44D53D9FC903EEDAC49A50DEAC99DB63C63AE643,com.urbansharing.citybike.milan,TRAVEL_AND_LOCAL,"bikeMi is the bike sharing service of Milan Municipality.  Born to encourage the mobility of citizens and city users, bikeMi is easy, practical and ecological.  A real public transport service to be used for short trips, that combines innovation, design and sustainability.  The fleet is composed of bicycles with muscle pedaling, assisted pedaling and with child seat. Choose your subscription and start your ride.  Use the app to find the stations near you and to unlock a bicycle. You can ride up to 2 hours.  Enjoy Milan city and respect the environment."
EF7C95A7C092128EBC62F4828FC7277D9C2DFD4C31CC39D8195CB44D2C7BD5FB,com.motivateco.hubway,TRAVEL_AND_LOCAL,"Bluebikes is metro-Boston’s public bike share system. With over 2,500 bikes available 24/7 at more than 260 stations throughout Boston, Brookline, Everett, Cambridge and Somerville, Bluebikes is one of the most popular bike shares in the country.  With the app, find your closest station and purchase a pass. Then unlock one of Bluebikes' specially designed, safe, sturdy, easy to ride bikes, and get riding right away. When you’re done riding, simply return the bike to an available dock at any station in the network. The app will show you all station locations, with real-time dock and dock availability, and you can save your favorites for later reference. Tap a station pin or location and the app will show you the best route to get there.  Ideal for one-way trips, commutes to work or school, running errands, meeting friends for dinner, going to a game, or just cruising around metro-Boston to see the sights. All trips under 30 minutes are included (the app will track your time for you). Take as many rides as you want during the term of your pass.  Enjoy the ride!"
6F4DFA20B21B960D0776FA8465034D37F0E955AD309DC5A1ADE47652203A570E,seat.code.giravolta.inurbastockholm,AUTO_AND_VEHICLES,"Stockholm eBikes is Stockholm's next generation shared cycling initiative. With our GPS tracked bikes you can easily find the nearest bike wherever you are and you are in control of everything through the Mobile App. Join the cycling revolution! Download Stockholm eBikes App to find your closest bike now, or visit web for more information or manage your account."
9C81FBE501BC200F48F1CDD2ECC449FB4E6C3F73A47595B5E0F0A911C9769CA8,com.urbansharing.citybike.verona,TRAVEL_AND_LOCAL,Verona Bike is the bike sharing of Verona Municipality. Choose your subscription and start your ride. Use the app to find the stations near you and to unlock a bicycle: you can ride up to 2 hours.  Enjoy the beauty of the city!
998A5E8E2491B7542ACF3D1670D749A87F80BB8EBD8850270F5B45435D985918,com.pgt.flickbike,TRAVEL_AND_LOCAL,"FlickBike is the Dutch station-less bike sharing solution.  Download the mobile app to find your nearest FlickBike. Unlock the bike with the app by scanning the QR code and off you go. Don't worry about returning the bike, find a parking zone on the map and park inside the zone to check out your FlickBike.   Pay once every week or month with your credit card or automatic bank transfer SEPA.  Our core values: 1. We love biking, especially in addition to public transport 2. Our bikes contain as much recycled parts as possible 3. We do NOT sell data generated by the use of the service 4. We do NOT allow promotions and ads on our platform 5. We love our partners: Municipalities, Public Transport operators, MaaS providers  FlickBike has been teaming up with different municipalities, public transport providers and business partners to offer a convenient, honest, transparent and quality bike-sharing service."
