sha256,pkgName,categoryID,description
E64528E07DB01C1FBE0AE73A8251DF0EBC00E5F02094085A0C3904CF36729955,quick.browser.secure,COMMUNICATION,Browser is an lightweight mobile browser which provides you a fast and secure surfing experience. Freely download Quick Browser; try the best experience of android browser.   <b>★ Fast Browsing</b>: Optimized for web browsing to make a great browsing experience! <b>★ Light-weight</b>: Quick Browser is small at only 2MB large. <b>★ Secure</b>: Incognito browsing protects your privacy. <b>★ QR Code</b>: Support Scan QR Code.   <b>FEATURES</b> ✓ Simple and elegant UI Design ✓ Bookmarks Import & Export ✓ Multi-Tabs Manage ✓ Disabled Javascript Mode ✓ Best Support HTML5 & Flash ✓ Font Size Customized ✓ Output JS log to logcat
C2D34B27A5C3D2FB6EE3744620E3C446310D050C960E15FA320100CE4E95E89C,com.chrome.beta,PRODUCTIVITY,Welcome to Chrome Beta for Android!  • Preview the latest features: Try out the newest features. (Sometimes these may be a little rough around the edges.) • Give early feedback: Let us know what you think and help make Chrome for Android a better browser.  You can install Chrome Beta alongside your current version of Chrome for Android.
FA9A402BF5E93BDFD696293631C7A6A2DF781C79BFE23EDA0D227384B95C7152,com.cloudmosa.puffinFree,TOOLS,"<b>Puffin Cloud Browser is free to download from the Google Play Store but requires a paid subscription for unlimited use. A free evaluation is available for users to try out before subscribing to the service. This free evaluation is ad-sponsored and limited to one hour of usage per day. Only during the free evaluation period ads will be served and quotas enforced.</b>  🚀 <b>Wicked Fast</b>: With our cloud servers handling even the most resource-demanding web pages effortlessly, websites can load at incredible speeds.  🔒 <b>Cloud Protection</b>: All Internet traffic from the app to our servers are end-to-end encrypted, therefore making it safe to use public, non-secure WiFi.  🎥 <b>Flash Support</b>: We constantly provide improvements to our servers, and the ability to view Flash content through the cloud.  💰 <b>Data Savings</b>: Puffin uses a proprietary compression algorithm to transmit web data to your device, and can save up to 90% of your bandwidth on regular web browsing. (Please note that streaming Flash content or videos requires more bandwidth than the normal usage.)  <b>Features</b>: • Unparalleled loading speeds • Fastest JavaScript engine • Ad Blocker Included • Mobile & Desktop modes for full web experience • Download to cloud capabilities (up to 1GB in size per file) • Theater mode for Flash videos and games • Virtual Trackpad & Gamepad • Adobe Flash Support  ===== <b>In-App Purchases</b> ===== * $1 per month for Puffin Monthly Subscription  ==== <b>Limitations</b> ==== • Puffin’s servers are located in the US and Singapore. Geolocation restrictions of content may occur if you are based in other countries. •  Puffin is blocked in certain regions (e.g., China, Saudi Arabia, United Arab Emirates) and some educational institutions (e.g., select schools within the United States).  For more information, please visit https://support.puffin.com/."
05EFD244D3200985254DC21DA1E1281527FD43CFAA912B3B804AA87605F092C9,org.torproject.torbrowser,COMMUNICATION,"Tor Browser for Android is the only official mobile browser supported by the Tor Project, developers of the world’s strongest tool for privacy and freedom online.   Tor Browser will ALWAYS be free, but donations make it possible. The Tor Project is a 501(c)(3) nonprofit based in the US. Please consider making a contribution today. Every gift makes a difference: https://donate.torproject.org.  BLOCK TRACKERS Tor Browser isolates each website you visit so third-party trackers and ads can’t follow you. Any cookies automatically clear when you’re done browsing.   DEFEND AGAINST SURVEILLANCE Tor Browser prevents someone watching your connection from knowing what websites you visit. All anyone monitoring your browsing habits can see is that you’re using Tor.   RESIST FINGERPRINTING Tor aims to make all users look the same, making it difficult for you to be fingerprinted based on your browser and device information.  MULTI-LAYERED ENCRYPTION When you use Tor Browser for Android, your traffic is relayed and encrypted three times as it passes over the Tor network. The network is comprised of thousands of volunteer-run servers known as Tor relays. Watch this animation to learn more about how it works:   BROWSE FREELY With Tor Browser for Android, you are free to access sites your local internet service provider may have blocked.   THIS APP IS MADE POSSIBLE BY DONORS LIKE YOU Tor Browser is free and open source software developed the Tor Project, a nonprofit organization. You can help keep Tor strong, secure, and independent by making a donation: https://donate.torproject.org/  Learn more about Tor Browser for Android: - Need help? Visit https://tb-manual.torproject.org/mobile-tor/. - Learn more about what’s happening at Tor: https://blog.torproject.org - Follow the Tor Project on Twitter: https://twitter.com/torproject  ABOUT THE TOR PROJECT The Tor Project, Inc., is a 501(c)(3) organization developing free and open source software for privacy and freedom online, protecting people from tracking, surveillance, and censorship. The Tor Project’s mission is to advance human rights and freedoms by creating and deploying free and open source anonymity and privacy technologies, support their unrestricted availability and use, and further their scientific and popular understanding."
0CB6C321351B68663631977802EAE80041A87083C52BE9EB18540DD1C212BB84,com.mi.globalbrowser,TOOLS,"Mi Browser is a fast and secure full-featured web browser for mobile devices. Top performance and amazing user experience allow you to surf the web, use search, watch videos, shop online, and play games. Additional trendy features, such as downloading images and videos from social media, file management tools, and private folder, will have all your needs covered!  Given our goal of providing world-class secure services and products to all users, Mi Browser Pro features many security functions to ensure safe browsing. The latest upgrade includes an option in incognito mode for all users to switch on/off the aggregated data collection, in an effort to further strengthen the control we grant users over sharing their own data with Xiaomi.  【Download videos from social media】 You can download videos and images from Facebook, Instagram, and Twitter. Mi Browser also lets you save WhatsApp statuses of your friends. Save all the important items and don't worry about things getting lost.  【Manage files】 Manage videos, audio files, and images stored on your device. Add items intended for your eyes only to a private folder.  【Translation】 Browse content in other languages, select words and translate them instantly. This feature is currently supported in India, Indonesia, and Russia.  【Incognito mode】 Incognito mode allows you to browse the web safely and privately without leaving any search or browsing history. You can also turn on/off aggregated data-sharing under this mode.  【Dark mode】 Switch to the dark color scheme to boost visual experience.  【Voice search】 Find whatever you need by simply saying what you're looking for.  【All the features you need】 Incognito mode, data saving options, Reading mode, and more.  About us Mi Browser is a powerful web browser designed by Xiaomi for Android phones. If you like our app, please leave a comment. Feel free to drop us a line if you have any questions: browser-service@xiaomi.com.  As always, Xiaomi welcomes users to participate in our product development and advancement. Listening to feedback from users and letting them take part in Xiaomi’s future has been at the core of our company from the beginning."
10199EFE1C7198D7FF1D5B36187DE8E6E9F4EB7ADF596BB42D846368ADC7273C,com.google.android.apps.searchlite,TOOLS,"<b>Google Go</b> is a lighter, faster way to search, with search results optimised to save up to 40% data.  Get answers quickly and reliably with Google Go, even on slow connections and smartphones with low space. At 12MB in size, it’s fast to download and saves space on your phone.  <b>Type less, discover more.</b> Save time by tapping your way through trending queries and topics, or by using your voice to say what you’re looking for.  <b>Make Google read it.</b> Point your camera at text or listen to any web page. Words are highlighted as they are read, so you can easily follow along.  <b>Search and translate with your camera.</b> See a word you don’t understand on a sign, form, or product? With Google Lens, just point your camera to translate or search for it.  <b>Everything you need in one app.</b> Easily and quickly access your favorite apps and websites, as well as images, videos and information on the things you care about - all from Google Go.  <b>Don’t miss out on what’s popular and trending.</b> Explore the latest trending topics just by tapping Search.  <b>Find the perfect greetings to share with loved ones.</b> Tap on “Images” or “GIFs” to find the best photos and animated greetings to liven up your chats.  <b>Easily switch between languages.</b> Set a second language to switch your search results to or from at any time.  Whatever you are looking for on the internet, Google Go makes it fast and easy for you to find!"
EAF06A8EB1770B6351D0AAAC2CA88F0AE4D171EA907F7BD145FC0A0093705FAC,com.google.android.googlequicksearchbox,TOOLS,"The Google app keeps you in the know about things that matter to you. Find quick answers, explore your interests, and stay up to date with Discover. The more you use the Google app, the better it gets.  Search and browse: - Nearby shops and restaurants - Live sports scores and schedules - Movies times, casts, and reviews - Videos and images - News, stock information, and more - Anything you’d find on the web  Get personalized updates in Discover*: - Stay in the know about topics that interest you - Start your morning with weather and top news - Get updates on sports, movies, and events - Know as soon as your favorite artists drop new albums - Get stories about your interests and hobbies - Follow interesting topics, right from Search results  Unstable connection? - Google will automatically optimize results to improve loading on bad connections - If Google cannot complete a Search, you’ll get a notification with the search results once you regain connection  Learn more about what the Google app can do for you: http://www.google.com/search/about For users of some Wear devices, the Google Assistant features on your watch are also provided by the Google app *some features of Discover might not be available in all countries"
FDF54362A61F7FBC989803EC655179C73F2AC2C6712E219BAD87D03848EB7AE2,com.sec.android.app.sbrowser.beta,COMMUNICATION,"You can install Samsung Internet Beta along with the Samsung Internet stable version.  Samsung Internet provides the best web browsing experience for you with Video Assistant, Dark Mode, Customize menu, Extensions such as Translator, and by protecting your privacy with Secret mode, Smart Anti-Tracking and Smart Protection.  ■ New Features for you * Provides an option to move the Tab Bar and Bookmark Bar to the bottom The support scope has been expanded so that the Tab Bar and Bookmark Bar can be moved to the bottom.  * Provides an option to move the URL bar to the bottom of a tablet device You can also move the URL bar to the bottom on a tablet device.  ■ Security & Privacy Samsung Internet helps you protect your security and privacy while browsing the Internet.  * Smart Anti-Tracking Intelligently identify domains which have cross-site tracking ability and block storage (cookie) access.  * Protected Browsing We will warn you before you can view known malicious sites to prevent you from visiting web sites which may try to steal your data.  * Content Blockers Samsung Internet for Android allows 3rd party apps to provide filters for content blocking, making browsing safer and more streamlined.  To improve usability, A/B testing may be conducted on Samsung Internet v21.0 or later. Information collected through A/B testing is data that can determine the usage rate of features, excluding users’ personal information.  The following permissions are required for the app service. For optional permissions, the default functionality of the service is turned on, but not allowed.  [Required permissions] none  [Optional permissions] Location: Used to provide location-based content requested by the user or location information requested by the webpage in use Camera: Used to provide webpage shooting function and QR code shooting function Microphone: Used to provide recording function on webpage Contacts: To upload the Contacts on the webpage Phone: (Android 11) Requires access permission to check the mobile phone information in order to provide country-specific feature optimization Nearby devices: (Android 12 or higher) To find and connect to nearby Bluetooth devices when requested by the website Music and audio: (Android 13 or higher) To upload audio files on webpages Photos and videos: (Android 13 or higher) To upload photos and videos on webpages Files and media: (Android 12 or lower) To upload files stored in storage spaces on webpages Notifications: (Android 13 or higher) To display the download progress and website notifications"
D663AEB333A80A9C3279FD26E0023370A31B313CE6061E9A5CA25D66426C98CD,com.sec.android.app.sbrowser,COMMUNICATION,"Samsung Internet provides the best web browsing experience for you with Video Assistant, Dark Mode, Customize menu, Extensions such as Translator, and by protecting your privacy with Secret mode, Smart Anti-Tracking and Smart Protection.  Samsung Internet is available on Galaxy Watch devices that support Wear OS. (※ Galaxy Watch4 series and models released later)  ■ New Features for you * Bookmarks folder search and tab group search supported The Bookmarks folders and tab groups can now be searched within the applicable menus.  * Delete history within designated period supported It is now possible to delete your website history within a designated period.  ■ Security & Privacy Samsung Internet helps you protect your security and privacy while browsing the Internet.  * Smart Anti-Tracking Intelligently identify domains which have cross-site tracking ability and block storage (cookie) access.  * Protected Browsing We will warn you before you can view known malicious sites to prevent you from visiting web sites which may try to steal your data.  * Content Blockers Samsung Internet for Android allows 3rd party apps to provide filters for content blocking, making browsing safer and more streamlined.  The following permissions are required for the app service. For optional permissions, the default functionality of the service is turned on, but not allowed.  [Required permissions] none  [Optional permissions] Location: Used to provide location-based content requested by the user or location information requested by the webpage in use Camera: Used to provide webpage shooting function and QR code shooting function Microphone: Used to provide recording function on webpage Contacts: To upload the Contacts on the webpage Phone: (Android 11) Requires access permission to check the mobile phone information in order to provide country-specific feature optimization Nearby devices: (Android 12 or higher) To find and connect to nearby Bluetooth devices when requested by the website Music and audio: (Android 13 or higher) To upload audio files on webpages Photos and videos: (Android 13 or higher) To upload photos and videos on webpages Files and media: (Android 12 or lower) To upload files stored in storage spaces on webpages Notifications: (Android 13 or higher) To display the download progress and website notifications"
B60271FF14E2E7CC480CC252518B9ACEAA92FAC662BFE711E3E77EF8886F3E47,com.android.chrome,COMMUNICATION,"Google Chrome is a fast, easy to use, and secure web browser. Designed for Android, Chrome brings you personalized news articles, quick links to your favorite sites, downloads, and Google Search and Google Translate built-in. Download now to enjoy the same Chrome web browser experience you love across all your devices.                  <b>Browse fast and type less.</b> Choose from personalized search results that instantly appear as you type and quickly browse previously visited web pages. Fill in forms quickly with Autofill.                  <b>Incognito Browsing.</b> Use Incognito mode to browse the internet without saving your history. Browse privately across all your devices.                  <b>Sync Chrome Across Devices.</b> When you sign into Chrome, your bookmarks, passwords, and settings will be automatically synced across all your devices. You can seamlessly access all your information from your phone, tablet, or laptop.                  <b>All your favorite content, one tap away.</b> Chrome is not just fast for Google Search, but designed so you are one tap away from all your favorite content. You can tap on your favorite news sites or social media directly from the new tab page. Chrome also has the “Tap to Search”- feature on most webpages. You can tap on any word or phrase to start a Google search while still in the page you are enjoying.                  <b>Protect your phone with Google Safe Browsing.</b> Chrome has Google Safe Browsing built-in. It keeps your phone safe by showing warnings to you when you attempt to navigate to dangerous sites or download dangerous files.                  <b>Fast downloads and view web pages and videos offline</b> Chrome has a dedicated download button, so you can easily download videos, pictures, and entire webpages with just one tap. Chrome also has downloads home right inside Chrome, where you can access all the content you downloaded, even when you are offline.                  <b>Google Voice Search.</b> Chrome gives you an actual web browser you can talk to. Use your voice to find answers on-the-go without typing and go hands free. You can browse and navigate quicker using your voice anywhere, anytime.                  <b>Google Translate built-in: Quickly translate entire web pages.</b> Chrome has Google Translate built in to help you to translate entire web to your own language with one tap.                          <b>Smart personalized recommendations.</b> Chrome creates an experience that is tailored to your interests.  On the new tab page, you will find articles that Chrome selected based on your previous browsing history."
91C04F250B5447A0543121D5E3347291907EBAADC3E0B7E6D0BFF50EC99E99AF,com.microsoft.emmx,COMMUNICATION,"Get the same speed and performance you know and love, now with the new and improved Bing. Microsoft Edge helps you stay productive and organized. Browse the web with the new AI-powered Bing, organize your tabs and keep the things you need for the future.   Microsoft Edge brings a new browsing experience with built-in shopping tools, allowing you to earn rewards as you shop. Redeem your points for gift cards, donations and even more.  Enhanced with Bing, now you can ask questions, make refinements in the chat and get comprehensive answers and creative inspiration. *  Get the tools to protect your privacy and security online. Protect what matters with Microsoft Edge’s tracking prevention, AdBlock, InPrivate browsing, and InPrivate search tools. Use our secure Web Browser to help keep your browsing history safer and protect your privacy online.  Organize the web in a way that cuts through the clutter. Microsoft Edge makes it easier to find, view, and manage your content on the go. Browse the internet, shop, find discounts, save your favorite items and keep things handy.  Microsoft Edge features:  Web Browser with a more productive experience • A private browser that securely syncs your favorites, passwords, Collections, and other saved data across your signed-in devices. • Browse the web with a redesigned navigation helps you get to your Favorites, Reading list, and more in fewer taps.  AI-powered search engine with comprehensive answers: • Search engine is powered by Bing, integrating the same technology behind ChatGPT • Next-generation OpenAI model that is more powerful than ChatGPT customized specifically for search. It takes key learnings and advancement from ChatGPT and GPT-3.5 – even faster, more accurate and more capable. • Artificial intelligence lets you hone in your search. Ask follow-up questions, make refinements in chat. • Bing distills the latest information from across the web to summarize and cite answers to your question.  Secure Browsing: Privacy First • Protect yourself with a safe web browser that lets you take control of your data. • A secure browser that protects you and your family online. • A safe browser that protects your sensitive information from trackers. • Tracking prevention is enabled by default, so you don’t have to take any action to start having a more private browsing experience.  Shopping Made Easy: Save Time & Money** • Shop using built-in tools to help you save time and money on Microsoft Edge. • Earn cashback on purchases with Microsoft Edge partner retailers. • Coupons and deals are now easier than ever to find! Get a list of available coupons and apply them to orders in seconds. • Compare prices across different retailers & get notified of price drops. • Earn rewards while you search with Microsoft Bing and find shopping deals online and in nearby stores*  Browse the Web InPrivate • Privacy matters. InPrivate tabs won't store your private browser history (like cookies, history, autofill information, or temporary files) • Private Search & Browsing: InPrivate protects your privacy online. • Your search history will not be saved to associated back to your Microsoft account.  Ad Blocker • Block ads with AdBlock Plus. Block unwanted ads from your browsing experience • Use a secure browser and block ads by turning on AdBlock: Visit Settings and click Content Blockers. • Use our secure browser to remove distracting content  Organize & Collect: Organization on the go • Collections makes it easier than ever to collect and organize content you find on the web across your signed-in devices.  Get Microsoft Edge, the fast and secure web browser that helps protect your data and save time and money when you browse.  *Available in preview. Experience the new Bing built into Microsoft Edge once you have cleared the waitlist.   **This shopping feature is currently only available in the United States. Microsoft account required."
A7D94804F46FA8761D19F175D5F06EA0AA4E0165D78DE98386FFD77BE3E65657,net.upx.proxy.browser,TOOLS,"UPX - Unblock Websites VPN Browser is the top rated (4.6 ★ ★ ★ ★ ★) proxy browser app for Android. It can unblock websites by changing your IP and keep you anonymous online. With over 7 million users worldwide. UPX Browser provides the best private browser and anonymous browsing services. UPX is the best free & unlimited fast proxy, vpn browser for android to unblock sites, watch online video, bypass blocked websites, secure WiFi hotspot and browse web privately. It is a secret browser with built-in vpn proxy, ensuring your privacy with no extra configurations needed in school, office, college. Freedom on the internet does not deserve to be censored. Browse all the web incognito using Unlock websites free tor Browser, and access all the banned, blocked websites free of charges. Why to choose UPX Proxy Browser app? Your can use it for two main reasons: 1. Unblock websites that are blocked in your country via IP address special to you 2. Protect your online privacy, since UPX is an online proxy incognito browser for Android, your traffic is routed through our servers at various countries like USA, UK, Germany, France Singapore, so there are no footprints left behind while browsing with UPX, making it the perfect solution to be anonymous and secure. UPX Privacy Browser lets you: ★ Anti block sites, unblock youtube, facebook, twitter, instagram, etc... ★ Browse without any tracking. ★ Keep your connections secure and anonymous with shield. ★ Bypass all websites firewalls. ★ Our freeVPN browser app is professionally designed. ★ Surf unlimited with no bandwidth or speed limitations ★ Anonymous browsing by hiding your real IP and providing private IP address. ★ Unblock websites at school, office, work, hotspot wifi and unlock web apps, images and watch youtube videos. ★ Get chrome browser functionality with built-in ready to use fast proxy servers (no extra configurations needed). ★ Built-in speed vpn and safe tor tunnel technology for data protection, privacy and security. ★ Turn on incognito browser mode, or delete your history easily. Dynamic random ip as tor browser UPX proxy app is the fastest and up all the time web proxy browser downloader for anonymity and secrecy, by just opening the app you can browse and access almost any blocked website in your country. IP switching UPX proxy app automatically and dynamically assigns you the fastest server once and route all your traffic through this server, so you will always stay anonymous and untraceable and fast on the internet! No logs behind We don’t store users data on our servers to make sure it’s is safe and anonymous. Unblock social media websites You can unblock Facebook, unlock Instagram, unblock Twitter etc.. You can login these websites from UPX. Fast internet all the time The private browser is lightweight and works very fast and up all the time when you are surfing the web. Disclaimer Please note that UPX Unblocked Speed VPN Private Browser android app will ensure your protection and secure private browsing only from inside the app. :sunglasses:Download UPX now and enjoy the freedom! Support Need any support? Need to leave some feedback or suggestion? Please reach us by just sending an email to: apps@upxb.net"
6208FEEB72F4572F356535944D8FAB4AE832F9FDE9FE45386A54B71A52EFE336,com.vivaldi.browser,COMMUNICATION,"<b> We’re building a fast, ultra customizable browser that prioritizes your privacy (not our own profit).</b> An Internet browser that adapts to you, not the other way around. Vivaldi browser comes packed with smart features including desktop-style tabs, a built-in Ad Blocker, protection against trackers, and a private translator. Browser options like themes and layout choices help you make Vivaldi your own.  <b>Personalized Speed Dial</b>   Browse faster by adding your favorite bookmarks as Speed Dials on the new tab page, to keep them one tap away. Sort them into folders, pick from a bunch of layout options, and make it your own. You can also switch Search Engines on the fly using Search Engine Nicknames while typing in Vivaldi’s Address Field (like """"d"""" for DuckDuckGo or """"w"""" for Wikipedia).  <b>Tab Bar with Two-Level Tab Stacks</b>   Vivaldi is the world’s first browser on Android to introduce two rows of mobile browser tabs. Long-press the New Tab button & select “New Tab Stack” to check it out! Choose between using a Tab Bar (which works great on larger screens and tablets) or a Tab Switcher to manage tabs. In the Tab Switcher you can quickly swipe to find open or private tabs and tabs you’ve recently closed in the browser or have opened on another device.   <b>Genuine Privacy and Security</b>   Vivaldi doesn’t track your behavior. And we try to block other trackers that are trying to follow you around the internet. Keep your Internet browsing history to yourself with Private Tabs. When you use private browser tabs, searches, links, sites visited, cookies, and temporary files won't be stored.  <b>Built-in Ad- & Tracker blocker</b>   Popups and ads are among the most annoying things about browsing the Internet. Now you can get rid of them in a few clicks. A built-in Ad Blocker blocks privacy-invading ads and stops trackers from following you around the web - no extensions needed. P.S. Ad Blocker and pop-up blockers also make your browsing experience faster and safer.  <b>Smart Tools</b> 🛠   Vivaldi comes with built-in tools, so you get better app performance and spend less jumping between apps to get things done. Here's a taste:  - Get private translations of websites using Vivaldi Translate (powered by Lingvanex). - Take Notes as you browse and sync them securely between all your devices. - Capture screenshots of a full-page (or just the visible area) and share them quickly. - Scan QR Codes to share links between devices. - Use Page Actions to adjust web page content with filters.   <b>Keep your browsing data with you</b>   Vivaldi is also available on Windows, Mac, and Linux! Pick up where you left off by syncing data across devices. Open tabs, saved logins, Bookmarks and Notes seamlessly sync to all your devices using end-to-end encryption and can be further secured by an encryption password.  <b>All Vivaldi Browser Features</b>   - Internet browser with encrypted Sync - Free built-in Ad Blocker with pop-up blocker - Page Capture - Speed Dial shortcuts for favorites - Tracker Blocker to protect your privacy - Notes with rich text support - Private tabs (for incognito private browsing) - Dark Mode - Bookmarks Manager - QR Code Scanner - External Download manager support - Recently closed tabs - Search engine nicknames - Reader View - Clone tab - Page Actions - Language Selector - Downloads Manager - Auto-clear browsing data on exit - WebRTC leak protection (for privacy) - Cookie banner blocking - 🕹 Built-in Arcade  <b>About Vivaldi</b>   To get the most out of Vivaldi, sync up with our desktop version (available on Windows, macOS, and Linux). It's free and has a lot of cool stuff that we think you'll love. Get it at: vivaldi.com  —  Take private web browsing on Android to the next level with the Vivaldi browser! Open links from apps privately and browse the Internet with confidence!"
31CE74F1D9D7942F2FB604771128695BED0FE00FE4BEB89A20DEA1E29B734C30,com.naver.whale,COMMUNICATION,"Searching in easy and fast, Syncing to every devices, Blocking abusive ads! Here is Naver Whale browser!  <b>※QuickSearch</b> - Without making a new tab, you can search and use website on instant panel.  <b>※QuickBar</b> - Swipe on bottom toolbar. QuickBar is like a bookmark  bar on desktop browser.  <b>※Scrapbook</b> - You can save the website, images you want into Whale.  - Scrapbook is the most easy way to save and re-visit the website.  <b>※Sync</b> - When you sign in Whale, you can sync your data like history, bookmarks on every devices.  <b>※CleanWeb</b> - Whale blocks abusive ads to make a fast and clean usage a web.  <b>Learn more about Naver Whale</b> - Contact us through whaleteam@naver.com - Please visit us : https://whale.naver.com - This is the from for whale, let us know your opinion : https://forum.whale.naver.com/forum/25/  <b>※ Required app permissions</b> - Camera: to upload images and access Whale ON video meeting - Contacts: to provide contact information on websites - Files and media: to download, save and open files on your device - Location: to provide location information on websites - Microphone: to use your voice and access Whale ON video meeting - Nearby devices: to connect and use your bluetooth device - Phone: to make call on websites and access Whale ON video meeting  <b>Privacy Policy</b> You can read privacy policy of Whale browser : https://whale.naver.com/legal/privacy/"
9A2BEA7F376173DDF68B34A756E640A7462AE1AB230D740BB6F98C29BBA8E14D,com.brave.browser,COMMUNICATION,"<b>Brave Browser is a super fast, private and secure web browser with Adblock.</b> It is 3X faster than other browsers and has over 50 million users. Now with Firewall + VPN, Brave Wallet, Brave Search, and night mode!  <b>NEW App Features</b> ✓ Firewall + VPN. Protects everything you do online, even outside the Brave Browser.  ✓ Brave Wallet. A secure multi-chain crypto wallet built into the browser. ✓ Brave Search. Private, independent search engine. No tracking.  ✓ Night Mode. Easily read in low light.  <b>Additional Features</b> ✓ Free built-in Adblock ✓ Private internet browser with pop-up blocker ✓ Saves data and battery  ✓ Sync Bookmarks securely ✓ Free tracking protection ✓ Https Everywhere (for security) ✓ Script Blocker ✓ Private bookmarks  ✓ Browsing history ✓ Recent and private tabs  <b>🔑 Brave Wallet</b> Buy, store, send, receive, and swap crypto with Brave’s secure Web3 wallet, built right into the browser. Support for Ethereum, Solana, BNB Chain, and more.  <b>🔎 Brave Search</b> Brave Search is the world’s most complete, independent, private search engine. It doesn’t track you, your searches, or clicks.   <b>🙈 Private Browsing</b> Enjoy fast, secure, private browsing. Get free ad blocker, anonymous browsing history, personalized private search, and private tabs. Browse the internet without saving your history.  <b>🚀 Browse Faster</b> Brave is a fast web browser! Brave reduces page loading times, improves web browser performance and blocks ads infected with malware.   <b>🔒 Privacy Protection</b> Be protected with leading privacy and security features such as HTTPS Everywhere (encrypted data traffic), script blocking, cookie blocking, and private incognito tabs. All other browsers fall short of the level of the privacy and security protection that Brave provides.  <b>🏆 Brave Rewards</b> With your old web browser, you paid to browse the internet by viewing ads. Now, Brave welcomes you to the new internet. One where your time is valued, your personal data is kept private, and you actually get paid for your attention.  <b>About Brave</b> Our mission is to protect your privacy online by making a safe, fast, and private browser while growing ad revenue for content creators. Brave aims to transform the online ad ecosystem with micropayments and a new revenue-sharing solution to give users and publishers a better deal.  To learn more about Brave Web Browser, please go to www.brave.com.  <b>Questions/support?</b> Contact us at http://brave.com/msupport. We love hearing from you.  Terms of Use: https://brave.com/terms-of-use/ Privacy Policy: https://brave.com/privacy/  Download the best private web browser app for Android today! Securely browse the internet with confidence."
CC4D74B5594F8EC9B89181798C0CB056998E3CBAB404E2D1B08F4F1B3F508B10,com.kiwibrowser.browser,COMMUNICATION,"Kiwi Browser is made to browse the internet, read news, watch videos and listen to music, without annoyances.  Browse in peace.  Kiwi is based on Chromium and WebKit, the engine that powers the most popular browser in the world so you won't lose your habits.  We hope you'll love Kiwi as much as we do.  <b>Note for power users and supporters:</b> We have a Discord (chat) community where you can discuss development and share ideas: https://discordapp.com/invite/XyMppQq   Main Features:  ★ <b>Based on the very best Chromium</b>   ★ <b>Incredible page load speed 🚀</b> Thanks to our very optimised rendering engine, we are able to display web pages super fast.   ★ <b>Super strong pop-ups blocker that really works</b>   ★ <b> Supports many extensions </b>   ★ <b>Unlock Facebook Web Messenger</b> Go to m.facebook.com and chat with your friends without having to install FB application.   More goodness:  ★ <b>Night mode</b> with customizable contrast and grayscale mode.    100% contrast = pure AMOLED black (actually turns off pixels) - recommended!    101% contrast = pure AMOLED black + white text   ★ <b>Bottom address bar</b>   ★ <b>Manage websites that appear on the homepage</b> Long-press to move or delete the tiles, click the [+] to add a new website.   ★ <b>Disable AMP (Settings, Privacy)</b>   ★ <b>Block annoying notifications</b>   ★ <b>Block slow and invasive trackers to protect your privacy.</b>   ★ <b>Translation into 60 languages.</b>   ★ <b>Import / Export bookmarks.</b>   ★ <b>Custom Downloads folder</b> Choose where your downloaded files are stored. Note: On certain Android versions, when you uninstall an app, Android also removes your downloads. Keep it in mind if you manipulate Kiwi (to backup bookmarks file) or transfer to another device.  ==  Advanced users: If you want to open links with an external application, you can long-press on the link, or change the default setting in Settings, Accessibility.  To add a new search engine, go to your favorite search engine, and do a couple of searches, and then go to Settings, Search Engine.  ==  Kiwi Browser is very new, and still in test. Please help us by sending a little e-mail if you see crashes, bugs or just want to say Hi 😊  ==  Made in Estonia"
FB9371265A824FB94DDB509030ED47F6BFCF3823CD2D930BC71EECBA3AB5CDA0,u.see.browser.for.uc.browser,COMMUNICATION,"Browser Go - Secure, Web browser, News Feed is a fast, safe web browser with an integrated personalised news feed, private browsing, and your download manager.  Browser Go & File Manager is an easy and powerful file explorer for Android devices. It’s free, fast and full-featured. Because of its simple UI, it’s extremely easy to use. With File Manager ??, you can easily manage your files and folders on your device.  <b>Major locations and functions of File Manager are as following:</b>  📁 <b>Main Storage / SD card / USB OTG:</b> You can manage all files and folders on both your internal storage and external storage.  📁 <b>Downloads / Images / Audio / Videos / Documents / New files:</b> Your files and folders are automatically sorted by their file types and characteristics so that you can easily find exactly the file you are looking for. 📁 <b>Storage info:</b> easily see the location of each category file and SD card usage.  <b>More features in file manager</b> 🔍 Find files faster with search and simple browsing ↔️ Share files offline with others, fast and without data  BACK UP FILES TO THE SD CARD If you run out of storage on your phone, simply transfer large files or videos to your SD card if you have one. With a few clicks, you can clean up your phone and fully use the SD card. That leaves your internal storage fr<b>3-IN-1 TOOL APP</b> EFFICIENT, EFFECTIVE STORAGE MANAGEMENT Files app uses less than 10 MB of storage on your phone. And there’s no malware or bloatware to affect your phone’s performance.  <b>More Amazing Features in File Manager</b> 📁 Storage info: easily see the location of each category file and SD card usage. 📁 One-key transfer: only one click is required to transfer all pictures, music and video files from the phone's internal storage to the external SD card. Transferred files are stored in the File Browser folder on the external SD card. 📁 Global search: search in all folders and files on the device. 📁 Remote Management: conveniently browse files on the device from your computer with remote management."
CB1F43E64F4D448271DA666BE820F22F272C246EEACFE5994EF630D1B0F6DBF5,in.kabratechnologies.browserapp,COMMUNICATION,"Easy to use Web Browser, handy and effective."
